File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF305JAV	bam	bam		alignments	GRCh38	ENCSR791ISZ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF453FYW/, /files/ENCFF643CGH/	228145397	ENCODE Processing Pipeline	2eea4c46622941f042c228b54a7c645e		https://www.encodeproject.org/files/ENCFF305JAV/@@download/ENCFF305JAV.bam				released	s3://encode-public/2017/05/09/1b5b0194-54ca-41be-aefa-0238c0ccc5a8/ENCFF305JAV.bam	inconsistent platforms, low read length, mild to moderate bottlenecking	insufficient read depth, poor library complexity	
ENCFF883KQO	bam	bam		alignments	GRCh38	ENCSR237QFJ	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF060RXH/, /files/ENCFF888WBO/	1060186413	ENCODE Processing Pipeline	46145bf5df8cabbf8119201e3f8e1a18		https://www.encodeproject.org/files/ENCFF883KQO/@@download/ENCFF883KQO.bam				released	s3://encode-public/2016/12/19/5b247a0c-4b71-431e-a418-24092b69c099/ENCFF883KQO.bam	low read length		
ENCFF262VKZ	bam	bam		alignments	GRCh38	ENCSR013KEC	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF970HHO/	2770348950	ENCODE Processing Pipeline	51cc2f086e5ba98deacc2b950bc7d460		https://www.encodeproject.org/files/ENCFF262VKZ/@@download/ENCFF262VKZ.bam				released	s3://encode-public/2016/12/19/de8fb16f-f97e-4251-a14c-d455db6d1cbf/ENCFF262VKZ.bam	low read length, moderate library complexity, inconsistent platforms, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	
ENCFF615PUT	bam	bam		alignments	GRCh38	ENCSR013KEC	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF936KPA/	1517926893	ENCODE Processing Pipeline	dee7c0b24d584eda94243362ad51e0cb		https://www.encodeproject.org/files/ENCFF615PUT/@@download/ENCFF615PUT.bam				released	s3://encode-public/2016/12/19/d84ed392-38ad-4107-9097-0766dca74d6e/ENCFF615PUT.bam	low read length, moderate library complexity, inconsistent platforms, control low read depth, mild to moderate bottlenecking	poor library complexity, severe bottlenecking	
ENCFF798HPL	bam	bam		alignments	GRCh38	ENCSR410FIQ	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF728HHY/, /files/ENCFF643CGH/, /files/ENCFF206SQO/	546317681	ENCODE Processing Pipeline	4cfaa5f3e4f0243ffa114d2049177be0		https://www.encodeproject.org/files/ENCFF798HPL/@@download/ENCFF798HPL.bam				released	s3://encode-public/2016/12/19/2d32eb6c-f0ec-486c-84b8-0a1307284cca/ENCFF798HPL.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth, severe bottlenecking	
ENCFF168XVF	bam	bam		alignments	GRCh38	ENCSR279MCN	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		50					/files/ENCFF759LBP/, /files/ENCFF643CGH/	1386431757	ENCODE Processing Pipeline	42626ed06abed7c29f7339fa6eb8cdd6		https://www.encodeproject.org/files/ENCFF168XVF/@@download/ENCFF168XVF.bam				released	s3://encode-public/2017/03/27/ed08f042-38c7-4271-b2df-5f2a7f15072d/ENCFF168XVF.bam		control insufficient read depth, insufficient read depth	
ENCFF118ACN	bam	bam		alignments	GRCh38	ENCSR213SMK	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF690WBN/	1250987748	ENCODE Processing Pipeline	9983ba836d1683c8e8f5aa12ace19e97		https://www.encodeproject.org/files/ENCFF118ACN/@@download/ENCFF118ACN.bam				released	s3://encode-public/2017/05/09/60353fc7-29df-4747-b104-b6de9f7ee0e9/ENCFF118ACN.bam	inconsistent platforms, low read length		
ENCFF877MMM	bam	bam		alignments	GRCh38	ENCSR787WLV	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF212HFO/, /files/ENCFF185UOO/	530401144	ENCODE Processing Pipeline	37b68d0d0bd1b5e6ba3774427a0fbbfb		https://www.encodeproject.org/files/ENCFF877MMM/@@download/ENCFF877MMM.bam				released	s3://encode-public/2016/12/19/a798a418-c652-4ad6-9d9e-72f06d8b10ae/ENCFF877MMM.bam	control low read depth, low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF907SLS	bam	bam		alignments	GRCh38	ENCSR315LPR	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF643CGH/, /files/ENCFF207SIN/	889771015	ENCODE Processing Pipeline	ac6846896d1082225da8c39f43fae272		https://www.encodeproject.org/files/ENCFF907SLS/@@download/ENCFF907SLS.bam				released	s3://encode-public/2017/05/10/0d45fcca-bd45-46d2-9278-667ac65723a6/ENCFF907SLS.bam	low read length		
ENCFF215MSA	bam	bam		alignments	GRCh38	ENCSR245BEV	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF244CGU/, /files/ENCFF893CMX/, /files/ENCFF643CGH/	930878265	ENCODE Processing Pipeline	ea62c35c7272f7d83b6f1ce72412ea0f		https://www.encodeproject.org/files/ENCFF215MSA/@@download/ENCFF215MSA.bam				released	s3://encode-public/2017/05/09/334c9562-6205-41b4-abac-2431da8fab27/ENCFF215MSA.bam	low read length		
ENCFF778DVB	bam	bam		alignments	GRCh38	ENCSR677EZB	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF643CGH/, /files/ENCFF367FQV/, /files/ENCFF442ZJI/, /files/ENCFF678OYT/, /files/ENCFF488BKR/	1231666709	ENCODE Processing Pipeline	934c846145a59385dfb69324382da010		https://www.encodeproject.org/files/ENCFF778DVB/@@download/ENCFF778DVB.bam				released	s3://encode-public/2016/12/19/ab189b6e-a712-4650-afd8-d5f230a166c8/ENCFF778DVB.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF036JLB	bam	bam		alignments	GRCh38	ENCSR773TWR	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF724ZUV/, /files/ENCFF196TDI/	870979160	ENCODE Processing Pipeline	01cbc3214b84c012dbcfeddbe86ff002		https://www.encodeproject.org/files/ENCFF036JLB/@@download/ENCFF036JLB.bam				released	s3://encode-public/2016/12/19/47d712cc-1fc6-4b1d-9e4c-d2699ea0a070/ENCFF036JLB.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF710LJW	bam	bam		alignments	GRCh38	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF826BHT/, /files/ENCFF643CGH/	452589832	ENCODE Processing Pipeline	a95d8d8906f8b76fcc7cac9eb183124e		https://www.encodeproject.org/files/ENCFF710LJW/@@download/ENCFF710LJW.bam				released	s3://encode-public/2016/12/19/4b0d8fe9-8771-4d19-8e99-b0c80e80078f/ENCFF710LJW.bam	low read length, moderate library complexity, inconsistent platforms, mild to moderate bottlenecking, low read depth		
ENCFF535JGD	bam	bam		alignments	GRCh38	ENCSR473PNT	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF296LHG/	1086247682	ENCODE Processing Pipeline	f1e2f400db938100c8e6008e662cbdfa		https://www.encodeproject.org/files/ENCFF535JGD/@@download/ENCFF535JGD.bam				released	s3://encode-public/2016/12/19/454ae900-8034-452d-bc29-37ddf89b2f0a/ENCFF535JGD.bam	low read length, moderate library complexity, inconsistent platforms, mild to moderate bottlenecking, low read depth		
ENCFF371ZWQ	bam	bam		alignments	GRCh38	ENCSR065ZNA	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF392LVS/	1066968288	ENCODE Processing Pipeline	a27537e2da563a66a836a616f464dec1		https://www.encodeproject.org/files/ENCFF371ZWQ/@@download/ENCFF371ZWQ.bam				released	s3://encode-public/2016/12/19/36416788-3605-4bc3-a506-1dfc83763d64/ENCFF371ZWQ.bam	low read length, mild to moderate bottlenecking	control insufficient read depth	
ENCFF987RZA	bam	bam		alignments	GRCh38	ENCSR486NDF	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF467EOP/, /files/ENCFF643CGH/, /files/ENCFF577ZCY/	1367399765	ENCODE Processing Pipeline	e7f86f155f5638c0b02ec8bb35b8062e		https://www.encodeproject.org/files/ENCFF987RZA/@@download/ENCFF987RZA.bam				released	s3://encode-public/2016/12/19/86fbf294-0ded-4b2e-871e-57f4c6f8550e/ENCFF987RZA.bam	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth	
ENCFF219BET	bam	bam		alignments	GRCh38	ENCSR321SZE	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF984IUG/	609316418	ENCODE Processing Pipeline	d5f910c6493ac1d343baead6123ff404		https://www.encodeproject.org/files/ENCFF219BET/@@download/ENCFF219BET.bam				released	s3://encode-public/2017/03/16/e7e485bb-a607-4eb0-87a9-f675d559ca77/ENCFF219BET.bam	mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF577FLN	bam	bam		alignments	GRCh38	ENCSR700NGJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF259MKU/	414749443	ENCODE Processing Pipeline	603f032c9914aeb213ab06a85b479cdb		https://www.encodeproject.org/files/ENCFF577FLN/@@download/ENCFF577FLN.bam				released	s3://encode-public/2017/03/16/0998ec2e-80b6-4a17-bf20-2701ecd915e7/ENCFF577FLN.bam	mild to moderate bottlenecking, moderate library complexity	insufficient read depth	
ENCFF369SMM	bam	bam		alignments	GRCh38	ENCSR800IIW	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF696YQU/	1133263574	ENCODE Processing Pipeline	3508f3a0ce017568aae94b2da6bf86c9		https://www.encodeproject.org/files/ENCFF369SMM/@@download/ENCFF369SMM.bam				released	s3://encode-public/2017/07/11/34557045-44e0-4591-9448-fbf24211407f/ENCFF369SMM.bam	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF347GTB	bam	bam		alignments	GRCh38	ENCSR800IIW	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF121LUB/	997611967	ENCODE Processing Pipeline	610d72b43cac7b989fb2a6cb8af5ef2d		https://www.encodeproject.org/files/ENCFF347GTB/@@download/ENCFF347GTB.bam				released	s3://encode-public/2017/07/11/672f8b96-ef15-4cf0-ac10-0e34be0bb4bf/ENCFF347GTB.bam	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF144HOO	bam	bam		alignments	GRCh38	ENCSR664KWY	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF947HBP/	1405598406	ENCODE Processing Pipeline	ecacd04c916031e8ea4edadacca8be01		https://www.encodeproject.org/files/ENCFF144HOO/@@download/ENCFF144HOO.bam				released	s3://encode-public/2016/12/19/f89cb010-eca8-40a9-a05a-8228ee1b23fc/ENCFF144HOO.bam	inconsistent platforms, low read length	control insufficient read depth, insufficient read depth	
ENCFF794KYB	bam	bam		alignments	GRCh38	ENCSR664KWY	Histone ChIP-seq	NTR:0000856	mesendoderm	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF233WHV/, /files/ENCFF643CGH/	4042255072	ENCODE Processing Pipeline	352fde05565729a40332f8f2e5a768d5		https://www.encodeproject.org/files/ENCFF794KYB/@@download/ENCFF794KYB.bam				released	s3://encode-public/2016/12/19/8ed6c03b-7218-4b6d-97ec-d97c9af1392a/ENCFF794KYB.bam	inconsistent platforms, low read length	control insufficient read depth, insufficient read depth	
ENCFF114JZY	bam	bam		alignments	GRCh38	ENCSR931WLE	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF407IQY/, /files/ENCFF389ETO/	842861364	ENCODE Processing Pipeline	f612a3980a964032f4bec3c8b90f5682		https://www.encodeproject.org/files/ENCFF114JZY/@@download/ENCFF114JZY.bam				released	s3://encode-public/2016/12/19/9ddfe827-c8b4-4a75-a372-1600d91c7202/ENCFF114JZY.bam	low read length, moderate library complexity, control low read depth, mild to moderate bottlenecking, low read depth		
ENCFF175GQI	bam	bam		alignments	GRCh38	ENCSR931WLE	Histone ChIP-seq	CL:0000222	mesodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF120VZS/, /files/ENCFF643CGH/, /files/ENCFF555LEX/	845398942	ENCODE Processing Pipeline	db054a1ca08e36b276495105e2236830		https://www.encodeproject.org/files/ENCFF175GQI/@@download/ENCFF175GQI.bam				released	s3://encode-public/2017/02/08/6d21bdc2-c754-4f11-9dd1-74b4cc700085/ENCFF175GQI.bam	low read length, moderate library complexity, control low read depth, mild to moderate bottlenecking, low read depth		
ENCFF674FLQ	bam	bam		alignments	GRCh38	ENCSR958DEW	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF316JAJ/	330253983	ENCODE Processing Pipeline	3135fdbf5acb477fad31f36ee77997d2		https://www.encodeproject.org/files/ENCFF674FLQ/@@download/ENCFF674FLQ.bam				released	s3://encode-public/2016/12/19/f299c8d3-5900-449a-9cf8-7d38a1441804/ENCFF674FLQ.bam	inconsistent platforms, low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth, insufficient read depth	
ENCFF410WCE	bam	bam		alignments	GRCh38	ENCSR655XLM	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF308MVS/, /files/ENCFF643CGH/	528739899	ENCODE Processing Pipeline	708ff98963bd40b10c6c8da961217aef		https://www.encodeproject.org/files/ENCFF410WCE/@@download/ENCFF410WCE.bam				released	s3://encode-public/2017/05/10/35704a30-74c0-4dc6-be99-3f1ab8f84666/ENCFF410WCE.bam	control low read depth, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF959CCK	bam	bam		alignments	GRCh38	ENCSR949OYZ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF524RDH/, /files/ENCFF844YUO/, /files/ENCFF643CGH/	678658876	ENCODE Processing Pipeline	4d053b8c70e162b88766284d1e694cde		https://www.encodeproject.org/files/ENCFF959CCK/@@download/ENCFF959CCK.bam				released	s3://encode-public/2017/05/10/e1b29550-8bd0-43a6-b541-a0d461438214/ENCFF959CCK.bam	low read length, low read depth		
ENCFF898KBV	bam	bam		alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF622OAL/, /files/ENCFF878IZP/	928837730	ENCODE Processing Pipeline	9f0fb25d2f28c4a723da243355697cca		https://www.encodeproject.org/files/ENCFF898KBV/@@download/ENCFF898KBV.bam				released	s3://encode-public/2016/12/19/6234ec4e-607b-45b6-9e8a-28e802c622cf/ENCFF898KBV.bam	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF668YUL	bam	bam		alignments	GRCh38	ENCSR200ETW	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_2		36					/files/ENCFF441DST/, /files/ENCFF643CGH/, /files/ENCFF199QKQ/	980361978	ENCODE Processing Pipeline	730536526bba4ad80ee162df3921b9bd		https://www.encodeproject.org/files/ENCFF668YUL/@@download/ENCFF668YUL.bam				released	s3://encode-public/2016/12/19/b2719a40-3dd8-4f25-a2ce-2f8eb72f481b/ENCFF668YUL.bam	low read length, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF081KPW	bam	bam		alignments	GRCh38	ENCSR447GWQ	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF767CLB/, /files/ENCFF643CGH/, /files/ENCFF730SWD/, /files/ENCFF022UHQ/	920581110	ENCODE Processing Pipeline	a3f74d248d8c496761c385d9dfd75b1e		https://www.encodeproject.org/files/ENCFF081KPW/@@download/ENCFF081KPW.bam				released	s3://encode-public/2016/12/19/b62407f3-69bf-4bff-aaca-2cade1f86a64/ENCFF081KPW.bam	low read length, low read depth	control insufficient read depth	
ENCFF520XOV	bam	bam		alignments	GRCh38	ENCSR823BHO	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				2	2_5		36					/files/ENCFF309JFX/, /files/ENCFF643CGH/, /files/ENCFF375ZEL/, /files/ENCFF343QOK/, /files/ENCFF185KWO/, /files/ENCFF664MOB/	731635253	ENCODE Processing Pipeline	1987d43f72a7ab0a2afba222ae7db25c		https://www.encodeproject.org/files/ENCFF520XOV/@@download/ENCFF520XOV.bam				released	s3://encode-public/2017/02/08/7052f6a1-62a3-4c34-834f-ce5609e19e5f/ENCFF520XOV.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth	
ENCFF184CLR	bam	bam		alignments	GRCh38	ENCSR823BHO	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_5		36					/files/ENCFF643CGH/, /files/ENCFF696QYU/, /files/ENCFF545OBA/, /files/ENCFF943LXE/, /files/ENCFF791YEO/, /files/ENCFF189RPK/	962978238	ENCODE Processing Pipeline	a4ee7fcee3d3ca31a95d6a8f4d644a62		https://www.encodeproject.org/files/ENCFF184CLR/@@download/ENCFF184CLR.bam				released	s3://encode-public/2017/02/08/4c9e7c87-9c32-4589-858e-46b90f79872a/ENCFF184CLR.bam	low read length, mild to moderate bottlenecking, moderate library complexity	control insufficient read depth	
ENCFF630XTQ	bam	bam		alignments	GRCh38	ENCSR202RXT	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF005ELJ/, /files/ENCFF131ZGO/	1078712126	ENCODE Processing Pipeline	260b5fc5b921434723c78dd8a80ccce3		https://www.encodeproject.org/files/ENCFF630XTQ/@@download/ENCFF630XTQ.bam				released	s3://encode-public/2016/12/19/6fdaba4f-6e04-4704-9108-d4bc823e8ca4/ENCFF630XTQ.bam	low read length		
ENCFF703GII	bam	bam		alignments	GRCh38	ENCSR088GXB	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF668RMT/	1022266560	ENCODE Processing Pipeline	d7be443f87618aa390701de20b6017b9		https://www.encodeproject.org/files/ENCFF703GII/@@download/ENCFF703GII.bam				released	s3://encode-public/2016/12/19/541966d7-2d22-44a9-8c0a-8a295131a64f/ENCFF703GII.bam	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth	
ENCFF915JKN	bam	bam		alignments	GRCh38	ENCSR454VRA	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF910WPG/	1001958455	ENCODE Processing Pipeline	0ebdb0d9d471f372ca4ed1746c5dd0e5		https://www.encodeproject.org/files/ENCFF915JKN/@@download/ENCFF915JKN.bam				released	s3://encode-public/2017/04/05/0a940cd6-b3c7-4a85-a0c3-80322627f276/ENCFF915JKN.bam	inconsistent platforms, low read length		
ENCFF558UBX	bam	bam		alignments	GRCh38	ENCSR608FDQ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF643CGH/, /files/ENCFF342YDS/	660443466	ENCODE Processing Pipeline	17dfc3b52056e8417ed02e2272c41432		https://www.encodeproject.org/files/ENCFF558UBX/@@download/ENCFF558UBX.bam				released	s3://encode-public/2017/05/10/838a248f-6234-4ba9-bcaa-7b2d11a64b8b/ENCFF558UBX.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF061EVZ	bam	bam		alignments	GRCh38	ENCSR608FDQ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF342YDS/, /files/ENCFF110MCL/	732011764	ENCODE Processing Pipeline	ca78be4412a9e00a493a0260b71f1617		https://www.encodeproject.org/files/ENCFF061EVZ/@@download/ENCFF061EVZ.bam				released	s3://encode-public/2020/08/14/575e1750-0dc5-44c9-8e10-2c8eebae7b09/ENCFF061EVZ.bam	low read length	control insufficient read depth, insufficient read depth	
ENCFF785SJL	bam	bam		alignments	GRCh38	ENCSR449PYI	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF724CZI/, /files/ENCFF643CGH/	1149226153	ENCODE Processing Pipeline	e1f0798f6c73b08a4a0e3ad750bfff51		https://www.encodeproject.org/files/ENCFF785SJL/@@download/ENCFF785SJL.bam				released	s3://encode-public/2016/12/19/2419249c-4612-46e3-ba86-ebe143ccf071/ENCFF785SJL.bam	control low read depth, low read length	insufficient read depth	
ENCFF181EGL	bam	bam		alignments	GRCh38	ENCSR270VNK	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF301EGC/	1266012921	ENCODE Processing Pipeline	663871c67bb9d568aa807bf4829e4c67		https://www.encodeproject.org/files/ENCFF181EGL/@@download/ENCFF181EGL.bam				released	s3://encode-public/2017/03/17/741e6c99-d34a-4dc7-8a36-dd00a9fb6f9d/ENCFF181EGL.bam	low read depth	control insufficient read depth	
ENCFF079SNV	bam	bam		alignments	GRCh38	ENCSR038OIN	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF941VAN/	1233097485	ENCODE Processing Pipeline	e1e120ff30e7146939cb7d8345ba584d		https://www.encodeproject.org/files/ENCFF079SNV/@@download/ENCFF079SNV.bam				released	s3://encode-public/2016/12/19/8ab117fa-1980-41cc-acab-4a29ae361de9/ENCFF079SNV.bam	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF763USC	bam	bam		alignments	GRCh38	ENCSR038OIN	Histone ChIP-seq	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF643CGH/, /files/ENCFF658KFF/	858195435	ENCODE Processing Pipeline	eefe10d7419e7b7e5079a0ef83375b30		https://www.encodeproject.org/files/ENCFF763USC/@@download/ENCFF763USC.bam				released	s3://encode-public/2016/12/19/211fb98a-0c23-45b4-9088-bb24c3354993/ENCFF763USC.bam	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF062ZGG	bam	bam		alignments	GRCh38	ENCSR086XCT	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF643CGH/, /files/ENCFF772AWQ/	401338946	ENCODE Processing Pipeline	bdc78fabcd20c859c857549057559498		https://www.encodeproject.org/files/ENCFF062ZGG/@@download/ENCFF062ZGG.bam				released	s3://encode-public/2017/05/10/d14941b7-f5ad-477c-b675-3c5d0fef42f5/ENCFF062ZGG.bam	control low read depth, mild to moderate bottlenecking, low read depth, moderate library complexity		
ENCFF626HSF	bam	bam		alignments	GRCh38	ENCSR086XCT	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		50					/files/ENCFF110MCL/, /files/ENCFF772AWQ/	530088826	ENCODE Processing Pipeline	7c1fe354e897f33f1f06ca9d690e1621		https://www.encodeproject.org/files/ENCFF626HSF/@@download/ENCFF626HSF.bam				released	s3://encode-public/2020/08/14/4c037829-b008-4b3d-ab26-392542e096ef/ENCFF626HSF.bam	control low read depth, mild to moderate bottlenecking, low read depth, moderate library complexity		
