File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF845PNV	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR697YSL	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF921YYF/	4043979	ENCODE Processing Pipeline	044e53e475ea89bae022d1e1597eb27e		https://www.encodeproject.org/files/ENCFF845PNV/@@download/ENCFF845PNV.bed.gz				released	s3://encode-public/2017/03/21/f18dce14-4a86-4743-ad06-17c20c03f90d/ENCFF845PNV.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF561FFX	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR249XEB	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF342VQB/	21275	ENCODE Processing Pipeline	e238308368088a79538406b0b5d0758d		https://www.encodeproject.org/files/ENCFF561FFX/@@download/ENCFF561FFX.bed.gz				released	s3://encode-public/2017/03/21/d36774fd-1d92-41b9-bf86-f4e53447a7c0/ENCFF561FFX.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF688HWH	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR249XEB	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF858WJB/, /files/ENCFF676YQB/	24393	ENCODE Processing Pipeline	9deb96332cfc84194e3af4d7a6a2bb4c		https://www.encodeproject.org/files/ENCFF688HWH/@@download/ENCFF688HWH.bed.gz				released	s3://encode-public/2020/08/14/caaf8c9b-df3f-4ec2-ae49-aa808262bc83/ENCFF688HWH.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF805ZSK	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR129NCV	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF877WPJ/	750530	ENCODE Processing Pipeline	370b137ab8ac1e7361e0f93d12931b0e		https://www.encodeproject.org/files/ENCFF805ZSK/@@download/ENCFF805ZSK.bed.gz				released	s3://encode-public/2017/03/23/037735b7-7193-42b2-b1ef-2f0c807e72f9/ENCFF805ZSK.bed.gz	mild to moderate bottlenecking, low read length, low read depth		
ENCFF033JBF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR641RQV	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF071HTU/	191000	ENCODE Processing Pipeline	6a1830829565ad54358d4c8043f4f22a		https://www.encodeproject.org/files/ENCFF033JBF/@@download/ENCFF033JBF.bed.gz				released	s3://encode-public/2017/03/27/de8633f7-3fc6-4ea6-a460-f10e0d208397/ENCFF033JBF.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF990JUO	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR422LQX	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF020LLX/	1986633	ENCODE Processing Pipeline	66dc1fa87d849694a41d49cab1edc82e		https://www.encodeproject.org/files/ENCFF990JUO/@@download/ENCFF990JUO.bed.gz				released	s3://encode-public/2017/11/28/e5e4f630-74c6-4039-bcbd-0ae4c8320635/ENCFF990JUO.bed.gz	control low read depth, mild to moderate bottlenecking	insufficient read depth	
ENCFF368EHI	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR394DRL	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF516GDU/	479558	ENCODE Processing Pipeline	439c3c758f0cfb284259b30727bcdf7c		https://www.encodeproject.org/files/ENCFF368EHI/@@download/ENCFF368EHI.bed.gz				released	s3://encode-public/2017/03/21/7263f27d-6f21-45b7-89b6-5d6c56a2a00d/ENCFF368EHI.bed.gz	mild to moderate bottlenecking, low read depth		
ENCFF158FZE	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR170MAJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF250RPZ/	1440121	ENCODE Processing Pipeline	b8a199f64c2acd322581ee04532d5e06		https://www.encodeproject.org/files/ENCFF158FZE/@@download/ENCFF158FZE.bed.gz				released	s3://encode-public/2017/03/21/37e24f37-421a-45bd-a747-334192c96dae/ENCFF158FZE.bed.gz	mild to moderate bottlenecking, low read depth	poor library complexity, control insufficient read depth	
ENCFF273NFQ	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR170MAJ	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF628GTH/, /files/ENCFF612PWG/	1500062	ENCODE Processing Pipeline	863909f0dcf20721dd13e851ea4805dc		https://www.encodeproject.org/files/ENCFF273NFQ/@@download/ENCFF273NFQ.bed.gz				released	s3://encode-public/2020/08/14/9d6f06ad-d4e5-4ed0-ae1a-9ddadaffda14/ENCFF273NFQ.bed.gz	mild to moderate bottlenecking, low read depth	poor library complexity, control insufficient read depth	
ENCFF446HIG	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR823BHO	Histone ChIP-seq	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_5, 2_5							/files/ENCFF933RZF/, /files/ENCFF819LKQ/, /files/ENCFF012JRA/	2752472	ENCODE Processing Pipeline	b37b38689d7ffc53b31a4b207a39a18a		https://www.encodeproject.org/files/ENCFF446HIG/@@download/ENCFF446HIG.bed.gz				released	s3://encode-public/2017/02/18/553b3c7e-b631-4b16-b09a-5ddad56227f6/ENCFF446HIG.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	control insufficient read depth	
ENCFF285KGM	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR843KHS	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF635FNC/	217726	ENCODE Processing Pipeline	e54614216a060ad810ce915645797111		https://www.encodeproject.org/files/ENCFF285KGM/@@download/ENCFF285KGM.bed.gz				released	s3://encode-public/2017/03/21/2f9ddb17-10e9-4cae-a8ea-2f226f1c0295/ENCFF285KGM.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth	
ENCFF320HLH	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR905SHH	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF150EEO/, /files/ENCFF771ETO/, /files/ENCFF721FJM/	275756	ENCODE Processing Pipeline	efb13182cfb2a272b576d3cf4b653d84		https://www.encodeproject.org/files/ENCFF320HLH/@@download/ENCFF320HLH.bed.gz				released	s3://encode-public/2018/01/25/90c65605-7a16-46cd-a925-093c9701e029/ENCFF320HLH.bed.gz	low read length, low read depth	insufficient read depth	
ENCFF268OSV	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR582UTE	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF078ILN/	1778435	ENCODE Processing Pipeline	14af0e072f46c538be7e5e541b47caf6		https://www.encodeproject.org/files/ENCFF268OSV/@@download/ENCFF268OSV.bed.gz				released	s3://encode-public/2017/05/10/d539f01a-a794-4a0a-9dca-71288b883dc6/ENCFF268OSV.bed.gz	moderate library complexity, low read depth, mild to moderate bottlenecking		
ENCFF115LHE	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR555QHZ	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				2, 3	2_1, 3_1							/files/ENCFF392MWU/, /files/ENCFF592UUQ/, /files/ENCFF533KXN/	4192743	ENCODE Processing Pipeline	49782009592754afdcec4660d7d26e7f		https://www.encodeproject.org/files/ENCFF115LHE/@@download/ENCFF115LHE.bed.gz				released	s3://encode-public/2018/01/30/97cdd63d-83ea-4963-a76a-3673bcfc52aa/ENCFF115LHE.bed.gz	low read length	insufficient read depth	
ENCFF978QLH	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR065ZNA	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF866OHC/	1039083	ENCODE Processing Pipeline	181fe33c373840094a8d3d1fbb9eeaf7		https://www.encodeproject.org/files/ENCFF978QLH/@@download/ENCFF978QLH.bed.gz				released	s3://encode-public/2017/03/21/6d2b431e-0dab-4d35-9bc0-3f14452a19f2/ENCFF978QLH.bed.gz	mild to moderate bottlenecking, low read length	control insufficient read depth	
ENCFF822CXT	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR639RKZ	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF491KCP/	677390	ENCODE Processing Pipeline	6998d9ae5256eebb0cb3a69fafe433c4		https://www.encodeproject.org/files/ENCFF822CXT/@@download/ENCFF822CXT.bed.gz				released	s3://encode-public/2017/03/23/5c9f4cd2-6533-43fa-bf6c-0a0583ef3ac6/ENCFF822CXT.bed.gz	low read length	insufficient read depth	
ENCFF199HGP	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR042RIW	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF103SHE/	491134	ENCODE Processing Pipeline	f6f0df43bfdf0a0427e65664893142ff		https://www.encodeproject.org/files/ENCFF199HGP/@@download/ENCFF199HGP.bed.gz				released	s3://encode-public/2017/03/23/c7482cdc-bfee-40b9-9c62-340b3c04bb9c/ENCFF199HGP.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, control insufficient read depth	
ENCFF223WWD	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR957BPJ	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF248UTP/	722414	ENCODE Processing Pipeline	cf0e021fafaa74cf9d1fb4efb1c10974		https://www.encodeproject.org/files/ENCFF223WWD/@@download/ENCFF223WWD.bed.gz				released	s3://encode-public/2017/05/06/5bdc6973-f76c-4a18-980e-ae1f3651b3f1/ENCFF223WWD.bed.gz	control low read depth, low read length, low read depth		
ENCFF996AAN	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR179NYV	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF282TBG/	818218	ENCODE Processing Pipeline	b41b975e6704e292b180dc9761d7f90a		https://www.encodeproject.org/files/ENCFF996AAN/@@download/ENCFF996AAN.bed.gz				released	s3://encode-public/2017/03/21/f65a75c5-6a7c-4e4c-9a6b-1de66cc17e5e/ENCFF996AAN.bed.gz	moderate library complexity, inconsistent platforms, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF144AWO	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR449PYI	Histone ChIP-seq	UBERON:0001264	pancreas	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF128YJP/	2490280	ENCODE Processing Pipeline	5057253b8bcce255829e54f83a9cee39		https://www.encodeproject.org/files/ENCFF144AWO/@@download/ENCFF144AWO.bed.gz				released	s3://encode-public/2017/05/06/41f8f859-b990-42e2-a734-11f01a521e4f/ENCFF144AWO.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF211ERK	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR733QOZ	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF188XNN/	1378283	ENCODE Processing Pipeline	7151a2dd5d4b7bf68694330d1827b696		https://www.encodeproject.org/files/ENCFF211ERK/@@download/ENCFF211ERK.bed.gz				released	s3://encode-public/2017/03/23/af97603e-54d7-4e4f-b834-35ed17f54550/ENCFF211ERK.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF472RYD	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR088GXB	Histone ChIP-seq	UBERON:0001043	esophagus	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF531BTF/	269532	ENCODE Processing Pipeline	42bc720150b631b4d215f9f5f873ca8b		https://www.encodeproject.org/files/ENCFF472RYD/@@download/ENCFF472RYD.bed.gz				released	s3://encode-public/2017/05/06/8948a2fc-e598-4313-b64c-2c4bbc5927cc/ENCFF472RYD.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, control insufficient read depth	
ENCFF504BOD	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR692CTK	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF910YJU/, /files/ENCFF495GNE/, /files/ENCFF899QKZ/	242050	ENCODE Processing Pipeline	8d6c67f568e419b18e4a948007ed25d2		https://www.encodeproject.org/files/ENCFF504BOD/@@download/ENCFF504BOD.bed.gz				released	s3://encode-public/2017/02/10/f81ccb39-226f-4984-acd9-160329cb16f9/ENCFF504BOD.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF011GWS	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR501JET	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in vitro differentiated cells	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF289UTW/, /files/ENCFF695RAP/, /files/ENCFF749AKJ/	1012908	ENCODE Processing Pipeline	400219d99a7d6f538057791eb7aa56f0		https://www.encodeproject.org/files/ENCFF011GWS/@@download/ENCFF011GWS.bed.gz				released	s3://encode-public/2017/02/08/286a2d14-550f-4941-844d-34dd9a172893/ENCFF011GWS.bed.gz	control low read depth, low read length, low read depth, mild to moderate bottlenecking	insufficient read depth	
ENCFF901AMN	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR546SDM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1							/files/ENCFF522EGN/	705691	ENCODE Processing Pipeline	8643050037fca711dc94c0c82265a615		https://www.encodeproject.org/files/ENCFF901AMN/@@download/ENCFF901AMN.bed.gz				released	s3://encode-public/2018/01/20/6facfaec-bee2-4290-9631-13741d4b3dfb/ENCFF901AMN.bed.gz	mild to moderate bottlenecking, low read length, low read depth		
ENCFF224MXB	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR466DUB	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF585CNW/	2275734	ENCODE Processing Pipeline	0e196cafa770c749b196d7a2616949b9		https://www.encodeproject.org/files/ENCFF224MXB/@@download/ENCFF224MXB.bed.gz				released	s3://encode-public/2017/05/09/57e7bcd4-c56b-4239-8312-72eac5b1002a/ENCFF224MXB.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, control insufficient read depth	
ENCFF462KMA	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR466DUB	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF232GTM/, /files/ENCFF356LFX/, /files/ENCFF378XXA/	2449990	ENCODE Processing Pipeline	a0e0ffea4406145c626edae2cafb1196		https://www.encodeproject.org/files/ENCFF462KMA/@@download/ENCFF462KMA.bed.gz				released	s3://encode-public/2020/08/14/cf8cd21e-5bd9-4ca2-8e56-45a456a135c9/ENCFF462KMA.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, control insufficient read depth	
ENCFF250KNM	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR504SKC	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF257EHB/	1007144	ENCODE Processing Pipeline	6f1c60b6d381f2c68760dbe3dfc9c505		https://www.encodeproject.org/files/ENCFF250KNM/@@download/ENCFF250KNM.bed.gz				released	s3://encode-public/2017/03/21/d4dec4ae-7090-4eaf-9633-d4bbdc42c8b4/ENCFF250KNM.bed.gz	moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF428CFS	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR410UUH	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF317UAI/	1675763	ENCODE Processing Pipeline	04e0505f1c54b171a0c31488e3c87a1c		https://www.encodeproject.org/files/ENCFF428CFS/@@download/ENCFF428CFS.bed.gz				released	s3://encode-public/2017/03/21/e3f7f363-6a76-40f5-ae46-650731204c9e/ENCFF428CFS.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF321PQU	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR859EIX	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF141SSZ/	1097985	ENCODE Processing Pipeline	177ff982eb11c15849ad3ab1b769c4bc		https://www.encodeproject.org/files/ENCFF321PQU/@@download/ENCFF321PQU.bed.gz				released	s3://encode-public/2017/03/21/b8e5a93c-2ca4-49f9-bf1f-fa611ddb16e8/ENCFF321PQU.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF887VHI	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR128VHV	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF933VNQ/	98684	ENCODE Processing Pipeline	c2425915f1a7b2d334cb430f79416696		https://www.encodeproject.org/files/ENCFF887VHI/@@download/ENCFF887VHI.bed.gz				released	s3://encode-public/2017/05/23/a31c6422-9b7e-4dfb-8092-625c5d48e653/ENCFF887VHI.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF718CGL	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR391WDE	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF310ATB/, /files/ENCFF262YME/, /files/ENCFF782QXM/	1784700	ENCODE Processing Pipeline	3cb6a0e9861e4a2a748dabd93a81ed50		https://www.encodeproject.org/files/ENCFF718CGL/@@download/ENCFF718CGL.bed.gz				released	s3://encode-public/2017/02/18/bf5839e7-5634-43a9-9ae2-0281509eb4ff/ENCFF718CGL.bed.gz	low read length, inconsistent platforms, mixed read lengths	control insufficient read depth	
ENCFF456MLG	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR466XPN	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF782MWD/	2711129	ENCODE Processing Pipeline	9c9285e001c3d856526455ed6adf268f		https://www.encodeproject.org/files/ENCFF456MLG/@@download/ENCFF456MLG.bed.gz				released	s3://encode-public/2017/03/23/a08d7f4b-b9ce-4991-97b3-371ad0ac7245/ENCFF456MLG.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF999NTP	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR256ESY	Histone ChIP-seq	CL:0000047	neuronal stem cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF068WET/, /files/ENCFF821VJH/, /files/ENCFF680CFN/	3116692	ENCODE Processing Pipeline	88c7a1e8bc97757129cf53fa41deff39		https://www.encodeproject.org/files/ENCFF999NTP/@@download/ENCFF999NTP.bed.gz				released	s3://encode-public/2017/02/18/310a3bf9-8859-4b83-915a-52f6734d3df4/ENCFF999NTP.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF031QWK	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR490YCL	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF571BFA/	2523717	ENCODE Processing Pipeline	50a8185d3f91b64507a8c86131fcdc65		https://www.encodeproject.org/files/ENCFF031QWK/@@download/ENCFF031QWK.bed.gz				released	s3://encode-public/2017/05/09/fd914e14-3d62-4513-82c1-11ea735e2420/ENCFF031QWK.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, control insufficient read depth	
ENCFF304QJF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR490YCL	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF040OUY/, /files/ENCFF378XXA/	2671294	ENCODE Processing Pipeline	61561dd12b0a81b8ae5e2c7c72e220be		https://www.encodeproject.org/files/ENCFF304QJF/@@download/ENCFF304QJF.bed.gz				released	s3://encode-public/2020/08/14/4085a2f8-adf5-414a-a2ea-e51854787be7/ENCFF304QJF.bed.gz	mild to moderate bottlenecking, low read length	insufficient read depth, control insufficient read depth	
ENCFF865NBY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR782NOO	Histone ChIP-seq	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_3							/files/ENCFF862CII/	2256976	ENCODE Processing Pipeline	97e0b346f397e1b7d80c3df1b4f84b41		https://www.encodeproject.org/files/ENCFF865NBY/@@download/ENCFF865NBY.bed.gz				released	s3://encode-public/2017/03/23/d56b6cbe-81f6-4080-ae37-3f6612ac6893/ENCFF865NBY.bed.gz	control low read depth, low read length	insufficient read depth	
ENCFF482VRI	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR235CEI	Histone ChIP-seq	CL:0000221	ectodermal cell	in vitro differentiated cells	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1, 3	1_2, 3_2							/files/ENCFF955HVE/, /files/ENCFF030YRI/, /files/ENCFF264RQH/	519880	ENCODE Processing Pipeline	e489c57caae9e2a44c801842d4ce82a7		https://www.encodeproject.org/files/ENCFF482VRI/@@download/ENCFF482VRI.bed.gz				released	s3://encode-public/2018/01/31/1577699e-1ffc-49f9-bc90-fd5b07412e7f/ENCFF482VRI.bed.gz	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient read depth, control insufficient read depth	
ENCFF057LJS	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR519CFV	Histone ChIP-seq	UBERON:0000947	aorta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1							/files/ENCFF072EQH/	2093920	ENCODE Processing Pipeline	f6c958feca9f3c42f5393a0f946096cc		https://www.encodeproject.org/files/ENCFF057LJS/@@download/ENCFF057LJS.bed.gz				released	s3://encode-public/2017/05/10/1203344a-7218-4494-af6e-6fc7621cf7be/ENCFF057LJS.bed.gz	moderate library complexity, control low read depth, mild to moderate bottlenecking, low read length, low read depth, inconsistent platforms		
ENCFF145YBF	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR897TGR	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF312VXK/	972450	ENCODE Processing Pipeline	fa538fdad40480d2c95019d2eaeceb39		https://www.encodeproject.org/files/ENCFF145YBF/@@download/ENCFF145YBF.bed.gz				released	s3://encode-public/2017/03/21/046c3621-30b4-455e-b71e-7ae6b00a3fe5/ENCFF145YBF.bed.gz	low read length, inconsistent platforms	insufficient read depth	
ENCFF599NYJ	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR073YZL	Histone ChIP-seq	UBERON:0002108	small intestine	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF998PVY/	1752208	ENCODE Processing Pipeline	4c896d8bb983e3e8bd3da23dbaa3470c		https://www.encodeproject.org/files/ENCFF599NYJ/@@download/ENCFF599NYJ.bed.gz				released	s3://encode-public/2017/05/06/79b5b99a-f51d-4a95-8db0-ab71e6d29845/ENCFF599NYJ.bed.gz	low read length	insufficient read depth, control insufficient read depth	
ENCFF590BSY	bed narrowPeak	bed	narrowPeak	pseudo-replicated peaks	GRCh38	ENCSR432KIH	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF031BVJ/	900139	ENCODE Processing Pipeline	cc9ecb08a157dc3f8f35f68db9528592		https://www.encodeproject.org/files/ENCFF590BSY/@@download/ENCFF590BSY.bed.gz				released	s3://encode-public/2017/04/05/757bcd09-e73b-493b-ae9b-5eb284211dee/ENCFF590BSY.bed.gz	moderate library complexity, low read length, low read depth, mild to moderate bottlenecking		
